ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1772910889163,sta2,200,6.396,02:00:00:00:02:00,-64.0
1772910889300,sta2,200,4.572,02:00:00:00:02:00,-64.0
1772910889435,sta2,200,4.206,02:00:00:00:02:00,-64.0
1772910889592,sta2,200,6.272,02:00:00:00:02:00,-64.0
1772910889727,sta2,200,6.843,02:00:00:00:02:00,-64.0
1772910889866,sta2,200,5.492,02:00:00:00:02:00,-64.0
1772910890002,sta2,200,7.391,02:00:00:00:02:00,-64.0
1772910890139,sta2,200,5.837,02:00:00:00:02:00,-64.0
1772910890276,sta2,200,7.455,02:00:00:00:02:00,-64.0
1772910890414,sta2,200,6.311,02:00:00:00:02:00,-64.0
1772910890553,sta2,200,6.879,02:00:00:00:02:00,-64.0
1772910890692,sta2,200,6.692,02:00:00:00:02:00,-64.0
1772910890831,sta2,200,5.491,02:00:00:00:02:00,-64.0
1772910890966,sta2,200,4.193,02:00:00:00:02:00,-64.0
1772910891099,sta2,200,5.161,02:00:00:00:02:00,-64.0
1772910891235,sta2,200,5.439,02:00:00:00:02:00,-64.0
1772910891371,sta2,200,5.283,02:00:00:00:02:00,-64.0
1772910891507,sta2,200,5.601,02:00:00:00:02:00,-64.0
1772910891642,sta2,200,5.09,02:00:00:00:02:00,-64.0
1772910891778,sta2,200,4.735,02:00:00:00:02:00,-64.0
1772910891915,sta2,200,7.499,02:00:00:00:02:00,-64.0
1772910892054,sta2,200,9.195,02:00:00:00:02:00,-64.0
1772910892194,sta2,200,8.59,02:00:00:00:02:00,-64.0
1772910892335,sta2,200,7.836,02:00:00:00:02:00,-64.0
1772910892474,sta2,200,5.635,02:00:00:00:02:00,-64.0
1772910892609,sta2,200,8.54,02:00:00:00:02:00,-64.0
1772910892747,sta2,200,6.658,02:00:00:00:02:00,-64.0
1772910892883,sta2,200,6.61,02:00:00:00:02:00,-64.0
1772910893020,sta2,200,6.911,02:00:00:00:02:00,-64.0
1772910893159,sta2,200,7.859,02:00:00:00:02:00,-64.0
1772910893297,sta2,200,5.619,02:00:00:00:02:00,-64.0
1772910893433,sta2,200,7.179,02:00:00:00:02:00,-64.0
1772910893571,sta2,200,7.795,02:00:00:00:02:00,-64.0
1772910893711,sta2,200,5.575,02:00:00:00:02:00,-64.0
1772910893845,sta2,200,7.757,02:00:00:00:02:00,-64.0
1772910893985,sta2,200,5.73,02:00:00:00:02:00,-64.0
1772910894122,sta2,200,6.561,02:00:00:00:02:00,-64.0
1772910894261,sta2,200,3.871,02:00:00:00:02:00,-64.0
1772910894394,sta2,200,6.519,02:00:00:00:02:00,-64.0
1772910894530,sta2,200,3.873,02:00:00:00:02:00,-64.0
1772910894665,sta2,200,8.901,02:00:00:00:02:00,-64.0
1772910894807,sta2,200,7.802,02:00:00:00:02:00,-64.0
1772910894944,sta2,200,7.449,02:00:00:00:02:00,-64.0
1772910895083,sta2,200,5.974,02:00:00:00:02:00,-64.0
1772910895219,sta2,200,5.88,02:00:00:00:02:00,-64.0
1772910895355,sta2,200,8.058,02:00:00:00:02:00,-64.0
1772910895494,sta2,200,6.54,02:00:00:00:02:00,-64.0
1772910895631,sta2,200,5.338,02:00:00:00:02:00,-64.0
1772910895766,sta2,200,8.207,02:00:00:00:02:00,-64.0
1772910895905,sta2,200,6.051,02:00:00:00:02:00,-64.0
1772910896041,sta2,200,6.548,02:00:00:00:02:00,-64.0
1772910896177,sta2,200,5.743,02:00:00:00:02:00,-64.0
1772910896312,sta2,200,6.01,02:00:00:00:02:00,-64.0
1772910896449,sta2,200,5.587,02:00:00:00:02:00,-64.0
1772910896585,sta2,200,5.361,02:00:00:00:02:00,-64.0
1772910896719,sta2,200,5.512,02:00:00:00:02:00,-64.0
1772910896856,sta2,200,5.136,02:00:00:00:02:00,-64.0
1772910896987,sta2,200,5.945,02:00:00:00:02:00,-64.0
1772910897123,sta2,200,6.127,02:00:00:00:02:00,-64.0
1772910897257,sta2,200,7.285,02:00:00:00:02:00,-64.0
1772910897394,sta2,200,5.422,02:00:00:00:02:00,-64.0
1772910897529,sta2,200,5.611,02:00:00:00:02:00,-64.0
1772910897665,sta2,200,7.504,02:00:00:00:02:00,-64.0
1772910897805,sta2,200,7.621,02:00:00:00:02:00,-64.0
1772910897943,sta2,200,6.595,02:00:00:00:02:00,-64.0
1772910898079,sta2,200,5.941,02:00:00:00:02:00,-64.0
1772910898213,sta2,200,7.691,02:00:00:00:02:00,-64.0
1772910898353,sta2,200,5.472,02:00:00:00:02:00,-64.0
1772910898491,sta2,200,6.665,02:00:00:00:02:00,-64.0
1772910898628,sta2,200,6.148,02:00:00:00:02:00,-64.0
1772910898766,sta2,200,6.744,02:00:00:00:02:00,-64.0
1772910898902,sta2,200,5.751,02:00:00:00:02:00,-64.0
1772910899035,sta2,200,7.365,02:00:00:00:02:00,-64.0
1772910899175,sta2,200,6.182,02:00:00:00:02:00,-64.0
1772910899311,sta2,200,7.386,02:00:00:00:02:00,-64.0
1772910899448,sta2,200,5.771,02:00:00:00:02:00,-64.0
1772910899585,sta2,200,5.112,02:00:00:00:02:00,-64.0
1772910899718,sta2,200,8.052,02:00:00:00:02:00,-64.0
1772910899858,sta2,200,7.478,02:00:00:00:02:00,-64.0
1772910899997,sta2,200,5.242,02:00:00:00:02:00,-64.0
1772910900135,sta2,200,7.292,02:00:00:00:02:00,-64.0
1772910900270,sta2,200,6.469,02:00:00:00:02:00,-64.0
1772910900407,sta2,200,5.411,02:00:00:00:02:00,-64.0
1772910900542,sta2,200,6.592,02:00:00:00:02:00,-64.0
1772910900677,sta2,200,3.901,02:00:00:00:02:00,-64.0
1772910900812,sta2,200,4.64,02:00:00:00:02:00,-64.0
1772910900946,sta2,200,6.358,02:00:00:00:02:00,-64.0
1772910901083,sta2,200,8.8,02:00:00:00:02:00,-64.0
1772910901226,sta2,200,7.102,02:00:00:00:02:00,-64.0
1772910901366,sta2,200,7.268,02:00:00:00:02:00,-64.0
1772910901506,sta2,200,6.318,02:00:00:00:02:00,-64.0
1772910901641,sta2,200,4.032,02:00:00:00:02:00,-64.0
1772910901776,sta2,200,5.301,02:00:00:00:02:00,-64.0
1772910901912,sta2,200,5.752,02:00:00:00:02:00,-64.0
1772910902047,sta2,200,7.218,02:00:00:00:02:00,-64.0
1772910902184,sta2,200,6.539,02:00:00:00:02:00,-64.0
1772910902320,sta2,200,4.887,02:00:00:00:02:00,-64.0
1772910902453,sta2,200,5.369,02:00:00:00:02:00,-64.0
1772910902590,sta2,200,7.243,02:00:00:00:02:00,-64.0
1772910902728,sta2,200,5.199,02:00:00:00:02:00,-64.0
1772910902862,sta2,200,4.993,02:00:00:00:02:00,-64.0
1772910902998,sta2,200,5.919,02:00:00:00:02:00,-64.0
1772910903133,sta2,200,6.322,02:00:00:00:02:00,-64.0
1772910903270,sta2,200,7.29,02:00:00:00:02:00,-64.0
1772910903406,sta2,200,6.581,02:00:00:00:02:00,-64.0
1772910903541,sta2,200,8.217,02:00:00:00:02:00,-64.0
1772910903679,sta2,200,7.349,02:00:00:00:02:00,-64.0
1772910903818,sta2,200,7.457,02:00:00:00:02:00,-64.0
1772910903955,sta2,200,7.417,02:00:00:00:02:00,-64.0
1772910904095,sta2,200,8.064,02:00:00:00:02:00,-64.0
1772910904234,sta2,200,5.99,02:00:00:00:02:00,-64.0
1772910904371,sta2,200,6.683,02:00:00:00:02:00,-64.0
1772910904507,sta2,200,7.972,02:00:00:00:02:00,-64.0
1772910904645,sta2,200,4.681,02:00:00:00:02:00,-64.0
1772910904804,sta2,200,8.931,02:00:00:00:02:00,-64.0
1772910904945,sta2,200,4.257,02:00:00:00:02:00,-64.0
1772910905079,sta2,200,3.499,02:00:00:00:02:00,-64.0
1772910905210,sta2,200,5.972,02:00:00:00:02:00,-64.0
1772910905347,sta2,200,4.492,02:00:00:00:02:00,-64.0
1772910905482,sta2,200,8.23,02:00:00:00:02:00,-64.0
1772910905621,sta2,200,6.623,02:00:00:00:02:00,-64.0
1772910905758,sta2,200,6.184,02:00:00:00:02:00,-64.0
1772910905895,sta2,200,7.298,02:00:00:00:02:00,-64.0
1772910906033,sta2,200,7.058,02:00:00:00:02:00,-64.0
1772910906170,sta2,200,5.303,02:00:00:00:02:00,-64.0
1772910906304,sta2,200,5.284,02:00:00:00:02:00,-64.0
1772910906441,sta2,200,4.716,02:00:00:00:02:00,-64.0
1772910906572,sta2,200,4.634,02:00:00:00:02:00,-64.0
1772910906707,sta2,200,2.368,02:00:00:00:02:00,-64.0
1772910906840,sta2,200,8.065,02:00:00:00:02:00,-64.0
1772910906979,sta2,200,6.339,02:00:00:00:02:00,-64.0
1772910907116,sta2,200,3.36,02:00:00:00:02:00,-64.0
1772910907250,sta2,200,7.944,02:00:00:00:02:00,-64.0
1772910907391,sta2,200,8.326,02:00:00:00:02:00,-64.0
1772910907532,sta2,200,3.378,02:00:00:00:02:00,-64.0
1772910907665,sta2,200,7.292,02:00:00:00:02:00,-64.0
1772910907806,sta2,200,5.758,02:00:00:00:02:00,-64.0
1772910907943,sta2,200,4.224,02:00:00:00:02:00,-64.0
1772910908077,sta2,200,5.486,02:00:00:00:02:00,-64.0
1772910908212,sta2,200,6.587,02:00:00:00:02:00,-64.0
1772910908350,sta2,200,6.902,02:00:00:00:02:00,-64.0
1772910908491,sta2,200,6.194,02:00:00:00:02:00,-64.0
1772910908627,sta2,200,4.162,02:00:00:00:02:00,-64.0
1772910908763,sta2,200,6.78,02:00:00:00:02:00,-64.0
1772910908904,sta2,200,6.91,02:00:00:00:02:00,-64.0
1772910909043,sta2,200,5.97,02:00:00:00:02:00,-64.0
1772910909182,sta2,200,4.778,02:00:00:00:02:00,-64.0
1772910909317,sta2,200,4.515,02:00:00:00:02:00,-64.0
1772910909452,sta2,200,3.079,02:00:00:00:02:00,-64.0
1772910909585,sta2,200,4.957,02:00:00:00:02:00,-64.0
1772910909721,sta2,200,2.724,02:00:00:00:02:00,-64.0
1772910909879,sta2,200,5.123,02:00:00:00:02:00,-64.0
1772910910014,sta2,200,3.966,02:00:00:00:02:00,-64.0
1772910910148,sta2,200,3.14,02:00:00:00:02:00,-64.0
1772910910281,sta2,200,5.442,02:00:00:00:02:00,-64.0
1772910910417,sta2,200,6.135,02:00:00:00:02:00,-64.0
1772910910553,sta2,200,7.09,02:00:00:00:02:00,-64.0
1772910910690,sta2,200,4.172,02:00:00:00:02:00,-64.0
1772910910823,sta2,200,6.675,02:00:00:00:02:00,-64.0
1772910910959,sta2,200,3.708,02:00:00:00:02:00,-64.0
1772910911092,sta2,200,4.267,02:00:00:00:02:00,-64.0
1772910911225,sta2,200,6.74,02:00:00:00:02:00,-64.0
1772910911362,sta2,200,7.01,02:00:00:00:02:00,-64.0
1772910911500,sta2,200,5.81,02:00:00:00:02:00,-64.0
1772910911637,sta2,200,7.357,02:00:00:00:02:00,-64.0
1772910911775,sta2,200,4.924,02:00:00:00:02:00,-64.0
1772910911910,sta2,200,4.057,02:00:00:00:02:00,-64.0
1772910912042,sta2,200,6.707,02:00:00:00:02:00,-64.0
1772910912179,sta2,200,5.008,02:00:00:00:02:00,-64.0
1772910912315,sta2,200,6.638,02:00:00:00:02:00,-64.0
1772910912451,sta2,200,3.455,02:00:00:00:02:00,-64.0
1772910912586,sta2,200,6.638,02:00:00:00:02:00,-64.0
1772910912725,sta2,200,7.207,02:00:00:00:02:00,-64.0
1772910912864,sta2,200,6.824,02:00:00:00:02:00,-64.0
1772910913003,sta2,200,6.886,02:00:00:00:02:00,-64.0
1772910913139,sta2,200,6.282,02:00:00:00:02:00,-64.0
1772910913274,sta2,200,4.963,02:00:00:00:02:00,-64.0
1772910913408,sta2,200,5.52,02:00:00:00:02:00,-64.0
1772910913543,sta2,200,5.222,02:00:00:00:02:00,-64.0
1772910913679,sta2,200,5.228,02:00:00:00:02:00,-64.0
1772910913813,sta2,200,5.749,02:00:00:00:02:00,-64.0
1772910913949,sta2,200,4.649,02:00:00:00:02:00,-64.0
1772910914083,sta2,200,5.24,02:00:00:00:02:00,-64.0
1772910914218,sta2,200,4.194,02:00:00:00:02:00,-64.0
1772910914350,sta2,200,5.738,02:00:00:00:02:00,-64.0
1772910914484,sta2,200,6.385,02:00:00:00:02:00,-64.0
1772910914621,sta2,200,7.1,02:00:00:00:02:00,-64.0
1772910914757,sta2,200,31.699,02:00:00:00:02:00,-64.0
1772910914922,sta2,200,6.896,02:00:00:00:02:00,-64.0
1772910915059,sta2,200,5.261,02:00:00:00:02:00,-64.0
1772910915192,sta2,200,5.697,02:00:00:00:02:00,-64.0
1772910915326,sta2,200,7.751,02:00:00:00:02:00,-64.0
1772910915464,sta2,200,6.672,02:00:00:00:02:00,-64.0
1772910915605,sta2,200,5.562,02:00:00:00:02:00,-64.0
1772910915741,sta2,200,6.494,02:00:00:00:02:00,-64.0
1772910915879,sta2,200,5.392,02:00:00:00:02:00,-64.0
1772910916014,sta2,200,5.185,02:00:00:00:02:00,-64.0
1772910916149,sta2,200,4.837,02:00:00:00:02:00,-64.0
1772910916286,sta2,200,4.804,02:00:00:00:02:00,-64.0
1772910916422,sta2,200,5.571,02:00:00:00:02:00,-64.0
1772910916558,sta2,200,4.451,02:00:00:00:02:00,-64.0
1772910916690,sta2,200,3.394,02:00:00:00:02:00,-64.0
1772910916825,sta2,200,6.655,02:00:00:00:02:00,-64.0
1772910916963,sta2,200,8.719,02:00:00:00:02:00,-64.0
1772910917104,sta2,200,7.553,02:00:00:00:02:00,-64.0
1772910917244,sta2,200,6.751,02:00:00:00:02:00,-64.0
1772910917384,sta2,200,6.174,02:00:00:00:02:00,-64.0
1772910917524,sta2,200,7.233,02:00:00:00:02:00,-64.0
1772910917664,sta2,200,6.147,02:00:00:00:02:00,-64.0
1772910917800,sta2,200,5.532,02:00:00:00:02:00,-64.0
1772910917935,sta2,200,5.92,02:00:00:00:02:00,-64.0
1772910918071,sta2,200,6.244,02:00:00:00:02:00,-64.0
1772910918206,sta2,200,6.118,02:00:00:00:02:00,-64.0
1772910918342,sta2,200,6.448,02:00:00:00:02:00,-64.0
1772910918480,sta2,200,4.785,02:00:00:00:02:00,-64.0
1772910918616,sta2,200,5.405,02:00:00:00:02:00,-64.0
1772910918753,sta2,200,5.022,02:00:00:00:02:00,-64.0
1772910918887,sta2,200,6.709,02:00:00:00:02:00,-64.0
1772910919025,sta2,200,5.408,02:00:00:00:02:00,-64.0
1772910919158,sta2,200,7.084,02:00:00:00:02:00,-64.0
1772910919294,sta2,200,8.219,02:00:00:00:02:00,-64.0
1772910919431,sta2,200,6.14,02:00:00:00:02:00,-64.0
1772910919569,sta2,200,5.566,02:00:00:00:02:00,-64.0
1772910919701,sta2,200,6.494,02:00:00:00:02:00,-64.0
1772910919837,sta2,200,9.045,02:00:00:00:02:00,-64.0
1772910919977,sta2,200,8.269,02:00:00:00:02:00,-64.0
1772910920117,sta2,200,7.893,02:00:00:00:02:00,-64.0
1772910920257,sta2,200,4.204,02:00:00:00:02:00,-64.0
1772910920394,sta2,200,3.92,02:00:00:00:02:00,-64.0
1772910920528,sta2,200,5.306,02:00:00:00:02:00,-64.0
1772910920663,sta2,200,6.254,02:00:00:00:02:00,-64.0
1772910920801,sta2,200,5.931,02:00:00:00:02:00,-64.0
1772910920938,sta2,200,8.538,02:00:00:00:02:00,-64.0
1772910921079,sta2,200,7.207,02:00:00:00:02:00,-64.0
1772910921221,sta2,200,6.779,02:00:00:00:02:00,-64.0
1772910921359,sta2,200,5.556,02:00:00:00:02:00,-64.0
1772910921494,sta2,200,4.012,02:00:00:00:02:00,-64.0
1772910921630,sta2,200,6.522,02:00:00:00:02:00,-64.0
1772910921768,sta2,200,6.059,02:00:00:00:02:00,-64.0
1772910921905,sta2,200,7.229,02:00:00:00:02:00,-64.0
1772910922043,sta2,200,6.717,02:00:00:00:02:00,-64.0
1772910922180,sta2,200,7.899,02:00:00:00:02:00,-64.0
1772910922318,sta2,200,6.177,02:00:00:00:02:00,-64.0
1772910922455,sta2,200,6.47,02:00:00:00:02:00,-64.0
1772910922592,sta2,200,6.104,02:00:00:00:02:00,-64.0
1772910922728,sta2,200,4.868,02:00:00:00:02:00,-64.0
1772910922862,sta2,200,6.272,02:00:00:00:02:00,-64.0
1772910923000,sta2,200,7.299,02:00:00:00:02:00,-64.0
1772910923141,sta2,200,6.7,02:00:00:00:02:00,-64.0
1772910923282,sta2,200,4.923,02:00:00:00:02:00,-64.0
1772910923416,sta2,200,3.781,02:00:00:00:02:00,-64.0
1772910923553,sta2,200,7.262,02:00:00:00:02:00,-64.0
1772910923693,sta2,200,3.662,02:00:00:00:02:00,-64.0
1772910923827,sta2,200,7.373,02:00:00:00:02:00,-64.0
1772910923963,sta2,200,5.38,02:00:00:00:02:00,-64.0
1772910924099,sta2,200,3.774,02:00:00:00:02:00,-64.0
1772910924233,sta2,200,5.634,02:00:00:00:02:00,-64.0
1772910924369,sta2,200,6.288,02:00:00:00:02:00,-64.0
1772910924506,sta2,200,6.929,02:00:00:00:02:00,-64.0
1772910924643,sta2,200,7.359,02:00:00:00:02:00,-64.0
1772910924781,sta2,200,7.546,02:00:00:00:02:00,-64.0
1772910924916,sta2,200,9.884,02:00:00:00:02:00,-64.0
1772910925060,sta2,200,6.711,02:00:00:00:02:00,-64.0
1772910925196,sta2,200,7.33,02:00:00:00:02:00,-64.0
1772910925334,sta2,200,5.277,02:00:00:00:02:00,-64.0
1772910925469,sta2,200,6.534,02:00:00:00:02:00,-64.0
1772910925605,sta2,200,5.235,02:00:00:00:02:00,-64.0
1772910925740,sta2,200,5.424,02:00:00:00:02:00,-64.0
1772910925877,sta2,200,2.603,02:00:00:00:02:00,-64.0
1772910926010,sta2,200,6.575,02:00:00:00:02:00,-64.0
1772910926147,sta2,200,3.603,02:00:00:00:02:00,-64.0
1772910926281,sta2,200,4.514,02:00:00:00:02:00,-64.0
1772910926415,sta2,200,7.777,02:00:00:00:02:00,-64.0
1772910926552,sta2,200,7.783,02:00:00:00:02:00,-64.0
1772910926690,sta2,200,5.611,02:00:00:00:02:00,-64.0
1772910926827,sta2,200,6.723,02:00:00:00:02:00,-64.0
1772910926963,sta2,200,6.632,02:00:00:00:02:00,-64.0
1772910927099,sta2,200,4.056,02:00:00:00:02:00,-64.0
1772910927232,sta2,200,4.48,02:00:00:00:02:00,-64.0
1772910927367,sta2,200,7.367,02:00:00:00:02:00,-64.0
1772910927506,sta2,200,7.751,02:00:00:00:02:00,-64.0
1772910927645,sta2,200,4.222,02:00:00:00:02:00,-64.0
1772910927779,sta2,200,6.993,02:00:00:00:02:00,-64.0
1772910927916,sta2,200,7.133,02:00:00:00:02:00,-64.0
1772910928053,sta2,200,7.098,02:00:00:00:02:00,-64.0
1772910928192,sta2,200,5.935,02:00:00:00:02:00,-64.0
1772910928326,sta2,200,5.936,02:00:00:00:02:00,-64.0
1772910928463,sta2,200,7.308,02:00:00:00:02:00,-64.0
1772910928600,sta2,200,4.542,02:00:00:00:02:00,-64.0
1772910928734,sta2,200,6.783,02:00:00:00:02:00,-64.0
1772910928871,sta2,200,9.505,02:00:00:00:02:00,-64.0
1772910929011,sta2,200,8.318,02:00:00:00:02:00,-64.0
1772910929152,sta2,200,7.68,02:00:00:00:02:00,-64.0
1772910929291,sta2,200,5.939,02:00:00:00:02:00,-64.0
1772910929427,sta2,200,6.425,02:00:00:00:02:00,-64.0
1772910929565,sta2,200,5.611,02:00:00:00:02:00,-64.0
1772910929702,sta2,200,4.169,02:00:00:00:02:00,-64.0
1772910929836,sta2,200,6.334,02:00:00:00:02:00,-64.0
1772910929973,sta2,200,33.884,02:00:00:00:02:00,-64.0
1772910930139,sta2,200,6.461,02:00:00:00:02:00,-64.0
1772910930277,sta2,200,7.587,02:00:00:00:02:00,-64.0
1772910930412,sta2,200,6.489,02:00:00:00:02:00,-64.0
1772910930548,sta2,200,8.509,02:00:00:00:02:00,-64.0
1772910930690,sta2,200,7.96,02:00:00:00:02:00,-64.0
1772910930829,sta2,200,6.68,02:00:00:00:02:00,-64.0
1772910930970,sta2,200,6.782,02:00:00:00:02:00,-64.0
1772910931109,sta2,200,7.942,02:00:00:00:02:00,-64.0
1772910931247,sta2,200,7.338,02:00:00:00:02:00,-64.0
1772910931386,sta2,200,7.716,02:00:00:00:02:00,-64.0
1772910931526,sta2,200,6.665,02:00:00:00:02:00,-64.0
1772910931664,sta2,200,5.943,02:00:00:00:02:00,-64.0
1772910931800,sta2,200,5.807,02:00:00:00:02:00,-64.0
1772910931936,sta2,200,6.749,02:00:00:00:02:00,-64.0
1772910932074,sta2,200,6.926,02:00:00:00:02:00,-64.0
1772910932213,sta2,200,6.859,02:00:00:00:02:00,-64.0
1772910932354,sta2,200,6.256,02:00:00:00:02:00,-64.0
1772910932491,sta2,200,5.628,02:00:00:00:02:00,-64.0
1772910932627,sta2,200,6.734,02:00:00:00:02:00,-64.0
1772910932764,sta2,200,6.415,02:00:00:00:02:00,-64.0
1772910932899,sta2,200,7.274,02:00:00:00:02:00,-64.0
1772910933037,sta2,200,6.315,02:00:00:00:02:00,-64.0
1772910933172,sta2,200,7.741,02:00:00:00:02:00,-64.0
1772910933311,sta2,200,6.48,02:00:00:00:02:00,-64.0
1772910933445,sta2,200,8.045,02:00:00:00:02:00,-64.0
1772910933585,sta2,200,8.055,02:00:00:00:02:00,-64.0
1772910933725,sta2,200,8.372,02:00:00:00:02:00,-64.0
1772910933866,sta2,200,7.521,02:00:00:00:02:00,-64.0
1772910934007,sta2,200,5.747,02:00:00:00:02:00,-64.0
1772910934142,sta2,200,5.693,02:00:00:00:02:00,-64.0
1772910934277,sta2,200,6.028,02:00:00:00:02:00,-64.0
1772910934413,sta2,200,9.053,02:00:00:00:02:00,-64.0
1772910934556,sta2,200,8.237,02:00:00:00:02:00,-64.0
1772910934695,sta2,200,7.457,02:00:00:00:02:00,-64.0
1772910934837,sta2,200,6.838,02:00:00:00:02:00,-64.0
1772910934975,sta2,200,5.653,02:00:00:00:02:00,-64.0
1772910935110,sta2,200,7.666,02:00:00:00:02:00,-64.0
1772910935251,sta2,200,4.788,02:00:00:00:02:00,-64.0
1772910935385,sta2,200,6.952,02:00:00:00:02:00,-64.0
1772910935521,sta2,200,6.573,02:00:00:00:02:00,-64.0
1772910935658,sta2,200,6.134,02:00:00:00:02:00,-64.0
1772910935795,sta2,200,6.276,02:00:00:00:02:00,-64.0
1772910935931,sta2,200,7.93,02:00:00:00:02:00,-64.0
1772910936069,sta2,200,6.173,02:00:00:00:02:00,-64.0
1772910936206,sta2,200,8.641,02:00:00:00:02:00,-64.0
1772910936347,sta2,200,6.927,02:00:00:00:02:00,-64.0
1772910936484,sta2,200,7.461,02:00:00:00:02:00,-64.0
1772910936623,sta2,200,8.457,02:00:00:00:02:00,-64.0
1772910936763,sta2,200,4.827,02:00:00:00:02:00,-64.0
1772910936898,sta2,200,5.277,02:00:00:00:02:00,-64.0
1772910937031,sta2,200,6.953,02:00:00:00:02:00,-64.0
1772910937167,sta2,200,6.065,02:00:00:00:02:00,-64.0
1772910937303,sta2,200,6.474,02:00:00:00:02:00,-64.0
1772910937441,sta2,200,6.472,02:00:00:00:02:00,-64.0
1772910937578,sta2,200,7.742,02:00:00:00:02:00,-64.0
1772910937715,sta2,200,6.493,02:00:00:00:02:00,-64.0
1772910937852,sta2,200,5.058,02:00:00:00:02:00,-64.0
1772910937986,sta2,200,6.385,02:00:00:00:02:00,-64.0
1772910938122,sta2,200,6.539,02:00:00:00:02:00,-64.0
1772910938257,sta2,200,6.837,02:00:00:00:02:00,-64.0
1772910938395,sta2,200,6.599,02:00:00:00:02:00,-64.0
1772910938532,sta2,200,6.269,02:00:00:00:02:00,-64.0
1772910938669,sta2,200,7.2,02:00:00:00:02:00,-64.0
1772910938806,sta2,200,7.736,02:00:00:00:02:00,-64.0
1772910938945,sta2,200,6.719,02:00:00:00:02:00,-64.0
1772910939082,sta2,200,6.345,02:00:00:00:02:00,-64.0
1772910939218,sta2,200,3.483,02:00:00:00:02:00,-64.0
1772910939350,sta2,200,8.455,02:00:00:00:02:00,-64.0
1772910939493,sta2,200,8.255,02:00:00:00:02:00,-64.0
1772910939632,sta2,200,8.214,02:00:00:00:02:00,-64.0
1772910939775,sta2,200,6.852,02:00:00:00:02:00,-64.0
1772910939912,sta2,200,5.569,02:00:00:00:02:00,-64.0
1772910940049,sta2,200,7.314,02:00:00:00:02:00,-64.0
1772910940189,sta2,200,32.553,02:00:00:00:02:00,-64.0
1772910940354,sta2,200,4.864,02:00:00:00:02:00,-64.0
1772910940487,sta2,200,4.976,02:00:00:00:02:00,-64.0
1772910940621,sta2,200,5.351,02:00:00:00:02:00,-64.0
1772910940754,sta2,200,6.128,02:00:00:00:02:00,-64.0
1772910940890,sta2,200,6.554,02:00:00:00:02:00,-64.0
1772910941027,sta2,200,5.688,02:00:00:00:02:00,-64.0
1772910941165,sta2,200,6.393,02:00:00:00:02:00,-64.0
1772910941304,sta2,200,3.55,02:00:00:00:02:00,-64.0
1772910941436,sta2,200,7.411,02:00:00:00:02:00,-64.0
1772910941574,sta2,200,6.437,02:00:00:00:02:00,-64.0
1772910941710,sta2,200,6.803,02:00:00:00:02:00,-64.0
1772910941848,sta2,200,5.645,02:00:00:00:02:00,-64.0
1772910941985,sta2,0,3002.616,02:00:00:00:02:00,-64.0
1772910945119,sta2,0,959.189,,
1772910946210,sta2,200,1037.501,,
1772910947377,sta2,200,6.397,02:00:00:00:03:00,-64.0
1772910947516,sta2,200,5.917,02:00:00:00:03:00,-64.0
1772910947653,sta2,200,8.21,02:00:00:00:03:00,-64.0
1772910947792,sta2,200,6.38,02:00:00:00:03:00,-64.0
1772910947930,sta2,200,6.325,02:00:00:00:03:00,-64.0
1772910948066,sta2,200,6.514,02:00:00:00:03:00,-64.0
1772910948203,sta2,200,6.798,02:00:00:00:03:00,-64.0
1772910948341,sta2,200,7.115,02:00:00:00:03:00,-64.0
1772910948481,sta2,200,5.506,02:00:00:00:03:00,-64.0
1772910948617,sta2,200,4.809,02:00:00:00:03:00,-64.0
1772910948751,sta2,200,5.029,02:00:00:00:03:00,-64.0
1772910948886,sta2,200,6.194,02:00:00:00:03:00,-64.0
1772910949021,sta2,200,5.984,02:00:00:00:03:00,-64.0
1772910949156,sta2,200,3.738,02:00:00:00:03:00,-64.0
1772910949288,sta2,200,5.058,02:00:00:00:03:00,-64.0
1772910949424,sta2,200,4.003,02:00:00:00:03:00,-64.0
1772910949557,sta2,200,6.781,02:00:00:00:03:00,-64.0
1772910949693,sta2,200,7.108,02:00:00:00:03:00,-64.0
1772910949831,sta2,200,6.301,02:00:00:00:03:00,-64.0
1772910949966,sta2,200,5.466,02:00:00:00:03:00,-64.0
1772910950102,sta2,200,6.3,02:00:00:00:03:00,-64.0
1772910950239,sta2,200,6.178,02:00:00:00:03:00,-64.0
1772910950374,sta2,200,33.72,02:00:00:00:03:00,-64.0
1772910950537,sta2,200,6.042,02:00:00:00:03:00,-64.0
1772910950673,sta2,200,3.724,02:00:00:00:03:00,-64.0
1772910950805,sta2,200,6.889,02:00:00:00:03:00,-64.0
1772910950943,sta2,200,5.846,02:00:00:00:03:00,-64.0
1772910951078,sta2,200,7.043,02:00:00:00:03:00,-64.0
1772910951215,sta2,200,5.317,02:00:00:00:03:00,-64.0
1772910951350,sta2,200,5.972,02:00:00:00:03:00,-64.0
1772910951485,sta2,200,5.013,02:00:00:00:03:00,-64.0
1772910951618,sta2,200,6.743,02:00:00:00:03:00,-64.0
1772910951756,sta2,200,6.005,02:00:00:00:03:00,-64.0
1772910951889,sta2,200,7.279,02:00:00:00:03:00,-64.0
1772910952025,sta2,200,6.491,02:00:00:00:03:00,-64.0
1772910952163,sta2,200,7.357,02:00:00:00:03:00,-64.0
