ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1772737100088,sta1,200,24.951,ap1,-49.0
1772737100160,sta1,200,21.936,ap1,-49.0
1772737100161,sta2,200,23.44,ap1,-49.0
1772737100236,sta1,200,25.928,ap1,-49.0
1772737100237,sta2,200,25.612,ap1,-49.0
1772737100311,sta2,200,24.235,ap1,-49.0
1772737100312,sta1,200,25.151,ap1,-49.0
1772737100385,sta1,200,22.721,ap1,-49.0
1772737100385,sta2,200,23.554,ap1,-49.0
1772737100458,sta1,200,22.746,ap1,-49.0
1772737100459,sta2,200,23.39,ap1,-49.0
1772737100533,sta1,200,25.05,ap1,-49.0
1772737100534,sta2,200,25.19,ap1,-49.0
1772737100608,sta2,200,23.199,ap1,-49.0
1772737100609,sta1,200,25.67,ap1,-49.0
1772737100682,sta2,200,23.746,ap1,-49.0
1772737100683,sta1,200,23.778,ap1,-49.0
1772737100757,sta1,200,22.917,ap1,-49.0
1772737100757,sta2,200,24.437,ap1,-49.0
1772737100829,sta2,200,21.949,ap1,-49.0
1772737100829,sta1,200,22.425,ap1,-49.0
1772737100903,sta2,200,23.502,ap1,-49.0
1772737100904,sta1,200,24.475,ap1,-49.0
1772737100977,sta2,200,22.977,ap1,-49.0
1772737100980,sta1,200,25.298,ap1,-49.0
1772737101052,sta1,200,21.665,ap1,-49.0
1772737101052,sta2,200,25.18,,
1772737101127,sta2,200,25.069,,
1772737101128,sta1,200,26.04,ap1,-49.0
1772737101201,sta1,200,22.736,ap1,-49.0
1772737101202,sta2,200,23.884,,
1772737101275,sta2,200,23.559,,
1772737101277,sta1,200,24.936,ap1,-49.0
1772737101351,sta2,200,24.574,,
1772737101352,sta1,200,24.802,ap1,-49.0
1772737101425,sta1,200,22.589,ap1,-49.0
1772737101500,sta1,200,24.752,ap1,-49.0
1772737101574,sta1,200,24.067,ap1,-49.0
1772737101644,sta1,200,19.597,ap1,-49.0
1772737101712,sta1,200,17.852,ap1,-49.0
1772737101789,sta1,200,26.677,ap1,-49.0
1772737101866,sta1,200,26.484,ap1,-49.0
1772737101941,sta1,200,24.611,ap1,-49.0
1772737102018,sta1,200,27.04,,
1772737102093,sta1,200,24.006,,
1772737102168,sta1,200,24.713,,
1772737102243,sta1,200,24.155,,
1772737102312,sta1,200,18.99,,
1772737102382,sta1,200,19.389,,
1772737102435,sta2,200,1034.454,ap1,-49.0
